hash,path,is_app,points,style_points,time,lines_added,lines_removed,files,message,timestamp
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,.gtm/application: morsefilescontroller.app,True,0,0,199,0,0,1,ex06,1614549981
8fff7b3a00cbeba735f4d32a5f1d69f3ec715b4b,pr/pr03ring,False,0,0,240,3,3,2,constructor error,1612878195
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,ex/ex06files,False,0,0,3055,120,0,13,ex06,1614533807
9e03963810356656f577aa42d0b430a656f94095,ex/ex05mysticorbs,False,12.25,1.0,120,20,3,1,1,1614549997
a4076a2bcf120779015e2aa34f816dea364e0c57,ex/ex13pokemon,False,0,0,1440,0,0,2,draft 2,1619531330
44a5c38f2ef94a64c00ae30c673de4baa7df5f94,ex/ex03bookshelf,False,10.149999999999999,1.0,396,5,2,2,stylejnkn,1613336068
d2024466706de8b697dd55ee19ec8a2defeff239,.gtm/junit: all in ex11computerstore.app,True,0,0,14,0,0,1,ex11.,1618225789
2d358cc6104ea9808d26fa399aa7345d7c68baab,.gtm/junit: ee.taltech.iti0202.tests in ex07coffee.app,True,0,0,38,0,0,1,ex07 testidega,1615932498
2d94421a5be179129acee971e78a6a12e44a9d64,.gtm/junit: magicoventest.app,True,0,0,37,0,0,1,orbs,1614443519
788ae06526091b46bb54b02916c0e6bde170ffc6,pr/pr06shelter,False,0,0,1250,17,14,3,"po06, test 2",1615303513
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,tk/tk0,False,5.0,1.0,120,3,3,1,- make methods public,1614170226
b18d18bf475b322c8a8d40dd13e7ed0d4de56b6c,ex/ex03bookshelf,False,14.7,1.0,60,1,1,1,don't know what's wrong,1613407114
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,.gtm/junit: socialnetworktest.testsocialnetwork.app,True,0,0,20,0,0,1,ex04 testidega,1614091010
31ae136fba01ca42052ac4b4563052b857019022,.gtm/application: exam (2).app,True,0,0,75,0,0,1,practice exam,1617190179
079515b37f4d26af417a48c7fbcdfd1bda8b12ce,.gtm/junit: socialnetworktest.testgetname.app,True,0,0,9,0,0,1,pr && ex,1613479332
bc4aba988fbd89dca245e5b6279d393b09be7fff,ex/ex08delivery,False,0,0,1577,48,26,5,ex08,1619720904
1b2b546d31fe5c8aee03fe57b801846423b53685,lx/lx02personstatistics,False,3.0,1.0,120,1,1,1,recommit,1619735966
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,.gtm/junit: ee.taltech.iti0202.mysticorbs in ex05mysticorbs.app,True,0,0,83,0,0,1,ex05,1614385372
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/junit: morsetranslatortest.testtranslatelinesfrommorseandthenlinestomorse.app,True,0,0,8,0,0,1,ex06 final style error fixes,1614624777
2d358cc6104ea9808d26fa399aa7345d7c68baab,ex/ex02webbrowser,False,0,0,5874,179,24,2,02_ex_tests,1612423375
e515278837da9a7c73923fde0b7a76b4ad67042a,ex/ex08delivery,False,0,0,120,1,0,1,base,1617719356
db9c003daba43c4ac829e8a50f726a69a43f9e75,ex/ex05mysticorbs,False,15.0,1.0,1440,76,0,2,ex00 second try,1614107451
2d358cc6104ea9808d26fa399aa7345d7c68baab,lx/lx01stream,False,2.0,1.0,60,0,3,1,lx01,1615048943
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,lx/lx03recursion,False,0.99,1.0,830,26,1,2,lx3,1620391963
e3d78b6a60a45ccc2406913340709ccdd8e2cdb8,ex/ex05mysticorbs,False,12.0,1.0,60,1,1,1,pr02datastructures v2.0,1614720421
dc19d0420561cf0175257039bf35deed2c6b928d,ex/ex08delivery,False,0,0,120,3,2,1,proov8,1616708525
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/junit: storetest.teststoregetcomponentssortedbyname.app,True,0,0,10,0,0,1,ex12 add additional tests,1618932216
26abbf77e39340038a011fc45ef70f8bb004a92b,kt/kt0,False,4.6,0.0,60,2,2,1,kt1,1617189327
32472c07e5a895570c665fbe1d0e7a141f54a2d5,ex/ex07coffee,False,0,1.0,390,0,0,2,first commit.,1617106688
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,lx/lx03recursion,False,0.99,1.0,60,2,1,1,lx3,1620342313
d2024466706de8b697dd55ee19ec8a2defeff239,.gtm/junit: messagetest.app,True,0,0,10,0,0,1,commit ex04.,1613986373
7142fa6d5ab879f62cfdc3d30dae8804518d5e4b,ex/ex03bookshelf,False,15.0,1.0,120,1,0,1,updated,1613246239
2d358cc6104ea9808d26fa399aa7345d7c68baab,ex/ex01idcode,False,15.0,1.0,240,6,1,1,01,1611714148
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,.gtm/application: personstatistics.app,True,0,0,588,0,0,1,lx02,1616626351
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,.gtm/junit: webbrowsertest.sethomepage.app,True,0,0,10,0,0,1,- initial test,1612269776
09caedabb6997799be7e945a6800afe39edf87e8,pr/pr06shelter,False,0,0,60,1,2,1,first done?,1615211019
719305de70aadb1a82b4aa2db22792baf41aae6e,ex/ex05mysticorbs,False,10.75,1.0,30,0,0,1,animalshelter,1615205761
2dc3b95bd118d4f20118fbd65f7437401aded85b,.gtm/application: datastructures.app,True,0,0,22,0,0,1,sauron,1613596469
cd4671c644e3e91baadccd5d352d5e9f51915b2f,kt/kt0,False,10.8,0.0,60,0,0,1,.,1617186146
227e3651af4e705dea62a314140d296d1c10bd9c,ex/ex01idcode,False,15.0,1.0,180,1,3,1,5: unknown,1612216844
2b9b6dc7d747da3beee34867d17d25ee4a154821,ex/ex02webbrowser,False,0,0,600,6,2,1,ex02 second try.,1612811905
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,.gitignore,False,0,0,60,0,0,1,added all classes drafts,1614269892
db9c003daba43c4ac829e8a50f726a69a43f9e75,ex/teine,False,0,0,290,0,0,2,ex00 second try,1616281309
2b9b6dc7d747da3beee34867d17d25ee4a154821,pr/pr06shelter,False,0,0,37,0,0,1,first commit. style check.,1616012241
788ae06526091b46bb54b02916c0e6bde170ffc6,.gtm/application: filelambda.app,True,0,0,53,0,0,1,"ex06, test1",1615314314
26abbf77e39340038a011fc45ef70f8bb004a92b,ex/ex05mysticorbs,False,15.0,1.0,2523,8,2,3,ex05,1614641176
079515b37f4d26af417a48c7fbcdfd1bda8b12ce,.gtm/application: ring.app,True,0,0,18,0,0,1,pr && ex,1612791590
2d358cc6104ea9808d26fa399aa7345d7c68baab,lx/lx01stream,False,2.0,1.0,214,7,1,2,lx01,1615049812
db9c003daba43c4ac829e8a50f726a69a43f9e75,.gtm/application: webbrowser.app,True,0,0,57,0,0,1,ex00 second try,1612382674
2d94421a5be179129acee971e78a6a12e44a9d64,ex/ex08delivery,False,0,0,420,1,1,1,delivery,1617630118
03062dc1bddd1c4f7433fefa74079520759db3ab,ex/ex05mysticorbs,False,11.61,1.0,360,5,12,1,lahendus,1614721844
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,kt/kt1,False,0,0,1285,96,24,3,kt1 oop1 commit,1617190616
9e03963810356656f577aa42d0b430a656f94095,ex/ex06files,False,0,0,445,5,3,3,1,1615052710
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,ex/ex06files,False,0,0,67,0,0,2,pokemon,1620222716
d2024466706de8b697dd55ee19ec8a2defeff239,pr/pr06shelter,False,0,0,2152,27,2,5,commit pr06.,1614674060
8ed07c4b85ca8e908b392ba141e810b7b84953ec,.gtm/application: exam (1).app,True,0,0,12,0,0,1,round,1614430058
1b2b546d31fe5c8aee03fe57b801846423b53685,.gtm/application: exam.app,True,0,0,586,0,0,1,sum67 fix?,1614452026
5e06bd9bce80b04b101fb0e14920444f5fe75ad6,.gtm/application: main.app,True,0,0,30,0,0,1,books and persons,1612961192
8fff7b3a00cbeba735f4d32a5f1d69f3ec715b4b,ex/ex02webbrowser,False,0,0,851,5,4,2,style fix,1612807155
2d358cc6104ea9808d26fa399aa7345d7c68baab,.gtm/application: webbrowser.app,True,0,0,548,0,0,1,02_ex,1612393695
e515278837da9a7c73923fde0b7a76b4ad67042a,pr/pr06shelter,False,0,0,120,7,2,1,test push,1614779170
9e03963810356656f577aa42d0b430a656f94095,pr/pr04stock,False,0,0,450,3,4,3,1,1613411202
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/junit: dbtest.app,True,0,0,34,0,0,1,"ex12 solution, todo: add tests",1618853313
2b9b6dc7d747da3beee34867d17d25ee4a154821,ex/ex02webbrowser,False,0,0,1080,44,23,1,ex02 third try.,1612814809
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,ex/ex03bookshelf,False,15.0,1.0,60,7,7,2,ex03 change integers to ints,1612873260
26abbf77e39340038a011fc45ef70f8bb004a92b,ex/ex02webbrowser,False,0,0,60,5,5,1,ex02,1612267838
26abbf77e39340038a011fc45ef70f8bb004a92b,.gtm/application: exam.app,True,0,0,48,0,0,1,kt1,1617189310
2d358cc6104ea9808d26fa399aa7345d7c68baab,ex/ex06files,False,0,0,815,0,0,6,ex07 testidega,1615932498
db9c003daba43c4ac829e8a50f726a69a43f9e75,.gtm/application: exam.app,True,0,0,246,0,0,1,ex00 second try,1614100785
31ae136fba01ca42052ac4b4563052b857019022,.gtm/application: magicorb.app,True,0,0,290,0,0,1,first test,1614682290
d2024466706de8b697dd55ee19ec8a2defeff239,.gtm/junit: all in ex08delivery.app,True,0,0,27,0,0,1,ex08.,1617032121
d2024466706de8b697dd55ee19ec8a2defeff239,tk/tk0,False,0.4,1.0,120,4,1,1,commit tk0.,1613990952
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/junit: stocktest.testremovecheapestproduct.app,True,0,0,5,0,0,1,pr04 first commit,1613266824
2d94421a5be179129acee971e78a6a12e44a9d64,lx/lx03recursion,False,0.99,0.0,1475,176,0,3,lx3,1618948174
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,ex/ex11computerstore,False,20.0,1.0,120,20,3,2,ex11,1617748883
e515278837da9a7c73923fde0b7a76b4ad67042a,.gtm/junit: computertest.gettype.app,True,0,0,16,0,0,1,base,1618947395
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,ex/ex05mysticorbs,False,15.0,1.0,480,16,6,4,ex05 add spaceoven to unrepairable ovens list if max fix rate,1614089226
44a5c38f2ef94a64c00ae30c673de4baa7df5f94,.gtm/junit: inputreadertests.bufferreaderreadtextfromfilenosuchfile.app,True,0,0,58,0,0,1,??,1614970234
079515b37f4d26af417a48c7fbcdfd1bda8b12ce,ex/ex05mysticorbs,False,13.8,1.0,360,30,19,4,pr && ex,1614288882
a4076a2bcf120779015e2aa34f816dea364e0c57,ex/ex03bookshelf,False,13.5,1.0,120,2,2,1,version 1.2,1613481242
a4076a2bcf120779015e2aa34f816dea364e0c57,ex/ex02webbrowser,False,0,0,5580,44,6,1,version 2,1612809165
2d94421a5be179129acee971e78a6a12e44a9d64,ex/ex08delivery,False,0,0,960,38,9,6,delivery,1617298758
719305de70aadb1a82b4aa2db22792baf41aae6e,ex/ex06files,False,0,0,60,1,1,1,morse,1615290399
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,output_morse.txt,False,0,0,38,0,0,1,ex06 fix duplication bug,1614543549
dc19d0420561cf0175257039bf35deed2c6b928d,ex/ex06files,False,0,0,240,0,1,1,first,1614884961
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,ex/ex03bookshelf,False,14.7,1.0,60,1,1,1,"- final, i have no idea what's the problem",1613481382
dc19d0420561cf0175257039bf35deed2c6b928d,ex/ex07coffee,False,0,1.0,26,0,0,1,trytry,1618867129
dc19d0420561cf0175257039bf35deed2c6b928d,pr/pr06shelter,False,0,0,120,1,1,1,first,1614601513
b18d18bf475b322c8a8d40dd13e7ed0d4de56b6c,ex/ex06files,False,0,0,120,1,2,1,a,1615232472
b18d18bf475b322c8a8d40dd13e7ed0d4de56b6c,ex/ex02webbrowser,False,0,0,9645,154,0,2,attempt number 1,1612775053
31ae136fba01ca42052ac4b4563052b857019022,.gtm/application: main.app,True,0,0,30,0,0,1,testing the bookshelf,1613917472
227e3651af4e705dea62a314140d296d1c10bd9c,ex/ex05mysticorbs,False,10.45,1.0,2660,407,0,7,3,1614698705
44a5c38f2ef94a64c00ae30c673de4baa7df5f94,ex/ex08delivery,False,0,0,60,0,0,1,a,1617780962
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,.gtm/junit: ee.taltech.iti0202.files.morse.morsetranslatortest.app,True,0,0,36,0,0,1,ex06,1615319841
a4076a2bcf120779015e2aa34f816dea364e0c57,ex/ex07coffee,False,0,1.0,8271,271,6,9,version2,1615757725
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,.gtm/junit: oventest.app,True,0,0,1186,0,0,1,1 part pass tests,1614526272
31ae136fba01ca42052ac4b4563052b857019022,.gtm/junit: persontest.testmultiplemoneyremovebook.app,True,0,0,48,0,0,1,testing the bookshelf,1613921471
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,.gtm/gradle: databasetest.getbooksbyauthor.app,True,0,0,296,0,0,1,initial commit,1620368597
e515278837da9a7c73923fde0b7a76b4ad67042a,.gtm/junit: databasetest.decreasecomponentstock.app,True,0,0,6,0,0,1,base,1618947395
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,ex/ex03bookshelf,False,15.0,1.0,231,6,2,1,ex03 iterate over all books,1612885252
8ed07c4b85ca8e908b392ba141e810b7b84953ec,.gtm/application: main.app,True,0,0,50,0,0,1,added continue,1615050421
a4076a2bcf120779015e2aa34f816dea364e0c57,ex/ex12computerbuilder,False,0,0,34866,650,9,23,version1,1618952559
8fff7b3a00cbeba735f4d32a5f1d69f3ec715b4b,ex/ex12computerbuilder,False,0,0,2333,146,138,7,refactoring,1618922180
788ae06526091b46bb54b02916c0e6bde170ffc6,ex/ex02webbrowser,False,0,0,2121,36,6,1,test 3,1612901584
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/junit: all in iti0202-2021.app,True,0,0,63,0,0,1,ex05 fix style errors and some logic errors,1613934466
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,ex/ex02webbrowser,False,0,0,420,61,0,2,- style,1612370594
2b9b6dc7d747da3beee34867d17d25ee4a154821,ex/ex03bookshelf,False,11.52,1.0,7552,183,4,3,ex03 second half. fix style,1613590013
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/junit: capsulecoffeemachinetest.testshouldreturnemptydrinkwhenadispenserdoesnothaveenoughresources.app,True,0,0,6,0,0,1,whale commit ex07todo: add file logging,1616009196
9e03963810356656f577aa42d0b430a656f94095,ex/ex03bookshelf,False,15.0,1.0,120,1,0,1,1,1613332886
2dc3b95bd118d4f20118fbd65f7437401aded85b,.gtm/application: idcode.app,True,0,0,100,0,0,1,idcode,1611869962
2d358cc6104ea9808d26fa399aa7345d7c68baab,lx/lx02personstatistics,False,3.0,1.0,360,1,1,1,lx02,1616509689
a4076a2bcf120779015e2aa34f816dea364e0c57,tk/tk0,False,4.0,0.0,30,0,0,1,map,1614272519
31ae136fba01ca42052ac4b4563052b857019022,.gtm/junit: booktest.testbuyinggetowner.app,True,0,0,30,0,0,1,testing the bookshelf,1613738887
788ae06526091b46bb54b02916c0e6bde170ffc6,.gtm/junit: webbrowsertest.app,True,0,0,309,0,0,1,"pr03, test 1",1613435445
2d358cc6104ea9808d26fa399aa7345d7c68baab,tk/tk3,False,0.0,1.0,225,2,2,1,tk3,1615897140
e06735c15c0ae70511269dc1df78703c80a5c1dd,.gtm/junit: all in ex06files (1).app,True,0,0,6,0,0,1,ex05 fix,1618491286
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,.gtm/junit: morsetranslatortest.app,True,0,0,132,0,0,1,ex06,1615320821
a4076a2bcf120779015e2aa34f816dea364e0c57,ex/ex05mysticorbs,False,13.190000000000001,1.0,400,5,5,3,style,1614795204
8fff7b3a00cbeba735f4d32a5f1d69f3ec715b4b,ex/ex03bookshelf,False,15.0,1.0,240,7,4,1,speed?,1613486939
31ae136fba01ca42052ac4b4563052b857019022,tk/tk4,False,3.5,1.0,285,21,6,2,practice exam,1616085381
e5949847532a923d86c76e67d7eb373b83986892,kt/kt1,False,0,0,1920,163,0,4,1,1617199138
719305de70aadb1a82b4aa2db22792baf41aae6e,.gtm/junit: coffeetest.testexceptions.app,True,0,0,239,0,0,1,coffee,1616446634
03062dc1bddd1c4f7433fefa74079520759db3ab,.gtm/junit: orbtest.app,True,0,0,15,0,0,1,lahendus,1614708791
079515b37f4d26af417a48c7fbcdfd1bda8b12ce,.gtm/junit: all in ex05mysticorbs.app,True,0,0,193,0,0,1,pr && ex,1613941314
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,lx/lx05generics,False,7.9,0.0,60,3,3,1,lx05 last hope,1620108161
5e06bd9bce80b04b101fb0e14920444f5fe75ad6,.gtm/junit: all in ex06files.app,True,0,0,10,0,0,1,morse code,1614615477
db9c003daba43c4ac829e8a50f726a69a43f9e75,ex/ex02webbrowser,False,0,0,231,33,8,1,ex00 second try,1612807809
2d94421a5be179129acee971e78a6a12e44a9d64,.gtm/junit: coffeemachinebuildertest.app,True,0,0,140,0,0,1,lx02,1616618936
1b2b546d31fe5c8aee03fe57b801846423b53685,ex/ex02webbrowser,False,0,0,1036,20,17,1,third commit,1613155767
2d94421a5be179129acee971e78a6a12e44a9d64,ex/ex05mysticorbs,False,13.3,1.0,870,10,4,8,orbs,1614627808
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/junit: automatedcoffeemachinetest.testshouldsuccessfullymakecoffee.app,True,0,0,49,0,0,1,implemented file handler and expanded logging,1616011845
3a6fd2b808a50c7561d6bdc3e96a100986670812,ex/ex02webbrowser,False,0,0,240,5,7,1,ex02. initial commit.,1612628600
dc19d0420561cf0175257039bf35deed2c6b928d,ex/ex05mysticorbs,False,12.6,1.0,8,0,0,1,first,1615822019
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,.gtm/application: main.app,True,0,0,229,0,0,1,first pushpart 1 done,1613254795
09caedabb6997799be7e945a6800afe39edf87e8,.gtm/junit: ee.taltech.iti0202.test.test in ex07coffee_kaalep.app,True,0,0,15,0,0,1,first done?,1617189573
2d358cc6104ea9808d26fa399aa7345d7c68baab,.gtm/junit: all in ex05mysticorbs.app,True,0,0,1554,0,0,1,ex05_part2,1614343897
2dc3b95bd118d4f20118fbd65f7437401aded85b,.gtm/junit: orbtest.app,True,0,0,15,0,0,1,tk00,1614274213
2d94421a5be179129acee971e78a6a12e44a9d64,.gtm/junit: webbrowsertest.testremovebookmarks.app,True,0,0,16,0,0,1,with tests,1612818092
cffaf3750341cee73be546d2d15e3a9bec8c5c5d,.gtm/application: morsefilescontroller.app,True,0,0,160,0,0,1,ex06,1615282565
09caedabb6997799be7e945a6800afe39edf87e8,ex/ex05mysticorbs,False,14.4,1.0,300,1,1,1,first done?,1614613389
2dc3b95bd118d4f20118fbd65f7437401aded85b,.gtm/application: webbrowser.app,True,0,0,205,0,0,1,webbrowser,1612557186
33f5a3c8f62f784934631bd28c547a20b1f89545,ex/ex11computerstore,False,20.0,1.0,60,2,3,1,ex11 - try reading,1618246715
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,ex/ex01idcode,False,15.0,1.0,60,1,1,1,added isleapyear,1611959256
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,ex/ex06files,False,0,0,60,2,2,2,- make private,1615210603
db9c003daba43c4ac829e8a50f726a69a43f9e75,.gtm/application: idcode.app,True,0,0,12,0,0,1,ex00 second try,1612201856
5e06bd9bce80b04b101fb0e14920444f5fe75ad6,ex/ex05mysticorbs,False,15.0,1.0,1203,32,48,3,magic,1614521184
03062dc1bddd1c4f7433fefa74079520759db3ab,ex/ex08delivery,False,0,0,408,3,2,1,delivery,1617717868
cd4671c644e3e91baadccd5d352d5e9f51915b2f,kt/kt1,False,0,0,1200,45,0,1,.,1617186146
7142fa6d5ab879f62cfdc3d30dae8804518d5e4b,pr/pr06shelter,False,0,0,180,2,3,1,proov,1615226342
b18d18bf475b322c8a8d40dd13e7ed0d4de56b6c,.gtm/application: stockdemo.app,True,0,0,12,0,0,1,commit episode two: failure continues,1613497496
dc19d0420561cf0175257039bf35deed2c6b928d,.gtm/junit: all in ex07coffee.app,True,0,0,450,0,0,1,first,1615919947
cffaf3750341cee73be546d2d15e3a9bec8c5c5d,.gtm/application: morsefilescontroller.app,True,0,0,160,0,0,1,ex06,1615291292
2dc3b95bd118d4f20118fbd65f7437401aded85b,pr/pr01introduction,False,5.0,1.0,30,0,0,1,datastructres 4,1612145634
cd4671c644e3e91baadccd5d352d5e9f51915b2f,ex/ex11computerstore,False,20.0,1.0,4200,82,67,5,l,1618176616
09caedabb6997799be7e945a6800afe39edf87e8,pr/pr02datastructures,False,5.0,1.0,280,6,1,1,wordcount try,1612527795
33f5a3c8f62f784934631bd28c547a20b1f89545,pr/pr03ring,False,0,0,797,34,10,2,style + issauron fixes,1612960854
e3d78b6a60a45ccc2406913340709ccdd8e2cdb8,kt/kt1,False,0,0,120,5,3,1,pr02datastructures v2.0,1617198243
dc19d0420561cf0175257039bf35deed2c6b928d,pr/pr06shelter,False,0,0,60,1,1,1,first,1614601658
44a5c38f2ef94a64c00ae30c673de4baa7df5f94,.gtm/junit: coffeemachinesystemtests.automaticmachinemakecoffeecacaocappuccinoandmocha.app,True,0,0,257,0,0,1,"functionality, tests, logging",1615730605
2d94421a5be179129acee971e78a6a12e44a9d64,.gtm/junit: socialnetworktest.getfeedforuser.app,True,0,0,988,0,0,1,socnetwork,1613944384
2dc3b95bd118d4f20118fbd65f7437401aded85b,.gtm/application: idcode.app,True,0,0,542,0,0,1,idcode,1611790264
8ed07c4b85ca8e908b392ba141e810b7b84953ec,.gtm/junit: morsetranslatortest.translatelinesfrommorsemultiplelines.app,True,0,0,31,0,0,1,tests,1615321647
f8ce8c5a768ee94c031b0fce1a62e295688bc86b,.gtm/junit: grouptest.app,True,0,0,56,0,0,1,ex04 first commit,1613415160
e515278837da9a7c73923fde0b7a76b4ad67042a,tk/tk0,False,3.0,0.0,1980,22,1,1,test push,1614089787
e515278837da9a7c73923fde0b7a76b4ad67042a,.gtm/junit: all in ex05mysticorbs (1).app,True,0,0,20,0,0,1,test push,1614700306
2b9b6dc7d747da3beee34867d17d25ee4a154821,pr/pr01introduction,False,5.0,1.0,48,0,0,1,tk fix map.,1614271218
d656fdd2fb0684f0bf1448645dca74b09473f9a1,ex/ex07coffee,False,0,1.0,15,0,0,1,ex11 initial commit,1618185496
8fff7b3a00cbeba735f4d32a5f1d69f3ec715b4b,.gtm/junit: comparabletest.testcomparespaceandstandardoven.app,True,0,0,8,0,0,1,initial push,1614198731
32472c07e5a895570c665fbe1d0e7a141f54a2d5,ex/ex08delivery,False,0,0,180,5,1,1,is this faster?,1617113145
8ed07c4b85ca8e908b392ba141e810b7b84953ec,.gtm/junit: socialnetworktest.testregistergroup.app,True,0,0,10,0,0,1,feed fix,1614112986
2d94421a5be179129acee971e78a6a12e44a9d64,.gtm/junit: webbrowsertest.testtopthreetwosites.app,True,0,0,78,0,0,1,with tests,1612818092
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,.gtm/testng: pokemontest.testpokemonbrawl.app,True,0,0,10,0,0,1,pokemon,1620222716
2d358cc6104ea9808d26fa399aa7345d7c68baab,lx/lx03recursion,False,3.0,1.0,3493,36,21,3,lx03,1619046285
2b9b6dc7d747da3beee34867d17d25ee4a154821,ex/ex02webbrowser,False,0,0,120,3,0,1,ex02 fourth try.,1612815516
e3d78b6a60a45ccc2406913340709ccdd8e2cdb8,.gtm/junit: standardcoffeemachinetest.gettertest.app,True,0,0,11,0,0,1,pr02datastructures v2.0,1617740033
dc19d0420561cf0175257039bf35deed2c6b928d,pr/pr06shelter,False,0,0,240,2,2,1,first,1614617733
32472c07e5a895570c665fbe1d0e7a141f54a2d5,.gtm/application: main.app,True,0,0,90,0,0,1,is this faster?,1617112962
ce6ad7f7e93fdeab3c9dd302cd1a7545ebafe924,.gtm/junit: all in iti0202-2021.app,True,0,0,420,0,0,1,initial commit,1616759496
5e06bd9bce80b04b101fb0e14920444f5fe75ad6,.gtm/junit: webbrowsertest.goto.app,True,0,0,12,0,0,1,webbrowser commit/ testing,1612452125
44a5c38f2ef94a64c00ae30c673de4baa7df5f94,tk/tk4,False,4.4,1.0,391,9,5,1,askdjnsd,1616087817
44a5c38f2ef94a64c00ae30c673de4baa7df5f94,ex/ex06files,False,0,0,60,1,1,1,wtf,1614960162
cffaf3750341cee73be546d2d15e3a9bec8c5c5d,tk/tk4,False,4.1,1.0,360,0,0,1,ex07 first commit,1616340446
8ed07c4b85ca8e908b392ba141e810b7b84953ec,ex/ex02webbrowser,False,0,0,676,18,2,2,forward fixes,1613318925
2dc3b95bd118d4f20118fbd65f7437401aded85b,.gtm/junit: fixabletest.testcannotfixmagicovenifnotenoughresources.app,True,0,0,31,0,0,1,orbsfactory 1,1615372358
32472c07e5a895570c665fbe1d0e7a141f54a2d5,ex/ex05mysticorbs,False,13.450000000000001,1.0,1271,18,0,5,import basic second part.,1614538979
26abbf77e39340038a011fc45ef70f8bb004a92b,ex/ex07coffee,False,0,1.0,12,0,0,1,ex12 - second part,1618512316
8ed07c4b85ca8e908b392ba141e810b7b84953ec,.gtm/application: main (1).app,True,0,0,64,0,0,1,add hotel and tests,1617195623
5cb8a9dfc6fb53b6c070d0ac9d4ad4e0f382befb,ex/ex03bookshelf,False,15.0,1.0,579,3,5,2,ex03,1613090513
2dc3b95bd118d4f20118fbd65f7437401aded85b,pr/pr06shelter,False,0,0,187,0,0,1,orbs 1,1615221895
a4076a2bcf120779015e2aa34f816dea364e0c57,ex/ex01idcode,False,14.4,1.0,1442,4,4,1,version 6,1612207541
cffaf3750341cee73be546d2d15e3a9bec8c5c5d,ex/ex08delivery,False,0,0,300,1,1,2,ex08 changed interface,1617625827
09caedabb6997799be7e945a6800afe39edf87e8,pr/pr06shelter,False,0,0,60,1,1,1,first done?,1615284171
a4076a2bcf120779015e2aa34f816dea364e0c57,ex/ex05mysticorbs,False,13.190000000000001,1.0,720,9,5,1,fix,1616269439
e5949847532a923d86c76e67d7eb373b83986892,ex/ex01idcode,False,15.0,1.0,880,3,5,1,1,1612220483
cffaf3750341cee73be546d2d15e3a9bec8c5c5d,ex/ex03bookshelf,False,12.02,1.0,240,19,9,1,pr03 first push,1613500642
44a5c38f2ef94a64c00ae30c673de4baa7df5f94,.gtm/application: datastructures.app,True,0,0,159,0,0,1,works?,1612461597
1b2b546d31fe5c8aee03fe57b801846423b53685,tk/tk3,False,3.18,1.0,120,24,2,1,car,1615894838
d2024466706de8b697dd55ee19ec8a2defeff239,ex/ex08delivery,False,0,0,60,0,3,1,ex08.,1617032180
9e03963810356656f577aa42d0b430a656f94095,tk/tk0,False,5.0,0.0,471,83,0,2,1,1613847238
719305de70aadb1a82b4aa2db22792baf41aae6e,ex/ex07coffee,False,0,1.0,23116,458,0,19,coffee,1616437865
3fe61b42edbb25fcb90828dd6eb3cda3b1326b57,.gtm/application: main.app,True,0,0,136,0,0,1,part2,1613431963
6e59be6a69a02cf474b30c8ed84f35b016c24338,ex/ex06files,False,0,0,300,59,15,6,ex06,1615338458
8ed07c4b85ca8e908b392ba141e810b7b84953ec,ex/ex04socialnetwork,False,0,0,540,0,0,4,oven fix,1614780270
03062dc1bddd1c4f7433fefa74079520759db3ab,.gtm/junit: comparabletest.testcomparebrokenspaceandworkingstandardovens.app,True,0,0,5,0,0,1,lahendus,1614708791
